mouse,1651,791,1711096261.7491145
mouse,1651,791,1711096261.7501125
mouse,1652,792,1711096261.7511168
mouse,1653,792,1711096261.7525418
mouse,1655,793,1711096261.7525418
mouse,1656,793,1711096261.7546086
mouse,1657,794,1711096261.7556174
mouse,1658,794,1711096261.7568278
mouse,1660,795,1711096261.7593465
mouse,1660,796,1711096261.7593465
mouse,1661,796,1711096261.7603474
mouse,1662,796,1711096261.762348
mouse,1662,796,1711096261.762348
mouse,1663,797,1711096261.7636235
mouse,1664,797,1711096261.7656338
mouse,1665,797,1711096261.7656338
mouse,1665,798,1711096261.7669532
mouse,1666,798,1711096261.768376
mouse,1666,799,1711096261.7693806
mouse,1667,799,1711096261.770462
mouse,1667,800,1711096261.7714698
mouse,1668,800,1711096261.772471
mouse,1668,800,1711096261.7734697
mouse,1669,800,1711096261.7746155
mouse,1669,801,1711096261.7756248
mouse,1670,801,1711096261.7767663
mouse,1671,802,1711096261.7777712
mouse,1671,802,1711096261.779773
mouse,1672,802,1711096261.780773
mouse,1672,803,1711096261.7817738
mouse,1672,804,1711096261.782773
mouse,1673,804,1711096261.7837741
mouse,1673,804,1711096261.7847726
mouse,1674,804,1711096261.7864916
mouse,1674,805,1711096261.787886
mouse,1675,805,1711096261.7889729
mouse,1675,805,1711096261.7902124
mouse,1675,806,1711096261.7902124
mouse,1676,806,1711096261.7913823
mouse,1676,806,1711096261.7923892
mouse,1676,807,1711096261.7935586
mouse,1677,807,1711096261.7977397
mouse,1679,809,1711096261.7987397
mouse,1680,810,1711096261.8007567
mouse,1680,810,1711096261.802065
mouse,1681,811,1711096261.8031347
mouse,1681,811,1711096261.804138
mouse,1681,811,1711096261.804662
mouse,1682,812,1711096261.8067226
mouse,1682,812,1711096261.8067226
mouse,1683,812,1711096261.8081956
mouse,1684,813,1711096261.809562
mouse,1684,813,1711096261.809562
mouse,1685,814,1711096261.8110194
mouse,1685,814,1711096261.8120255
mouse,1686,815,1711096261.813387
mouse,1686,815,1711096261.813387
mouse,1687,815,1711096261.814891
mouse,1688,816,1711096261.8158946
mouse,1688,816,1711096261.8175693
mouse,1689,816,1711096261.818756
mouse,1689,817,1711096261.818756
mouse,1690,818,1711096261.8202574
mouse,1692,819,1711096261.8212647
mouse,1692,819,1711096261.8236282
mouse,1693,820,1711096261.8246334
mouse,1694,821,1711096261.825639
mouse,1696,822,1711096261.8267248
mouse,1696,822,1711096261.8277266
mouse,1698,823,1711096261.8294554
mouse,1698,823,1711096261.831472
mouse,1700,824,1711096261.832516
mouse,1702,826,1711096261.8337915
mouse,1702,826,1711096261.8347907
mouse,1704,827,1711096261.8357067
mouse,1705,827,1711096261.836839
mouse,1706,828,1711096261.8379977
mouse,1707,830,1711096261.8400068
mouse,1709,831,1711096261.8410065
mouse,1709,831,1711096261.8420024
mouse,1711,831,1711096261.8440077
mouse,1713,833,1711096261.8450081
mouse,1714,833,1711096261.845513
mouse,1715,835,1711096261.8465211
mouse,1716,835,1711096261.847518
mouse,1717,836,1711096261.8485208
mouse,1719,837,1711096261.8497014
mouse,1719,837,1711096261.8507073
mouse,1720,838,1711096261.8517094
mouse,1721,838,1711096261.852763
mouse,1722,839,1711096261.855011
mouse,1724,840,1711096261.8555305
mouse,1726,842,1711096261.856659
mouse,1728,842,1711096261.8581865
mouse,1728,843,1711096261.8591967
mouse,1730,844,1711096261.8601944
mouse,1730,844,1711096261.8601944
mouse,1731,844,1711096261.8613691
mouse,1733,846,1711096261.8633747
mouse,1733,846,1711096261.8633747
mouse,1735,846,1711096261.8655195
mouse,1735,847,1711096261.8665295
mouse,1738,849,1711096261.867531
mouse,1739,849,1711096261.86853
mouse,1741,850,1711096261.8695292
mouse,1741,851,1711096261.8709223
mouse,1742,851,1711096261.8719718
mouse,1744,852,1711096261.8729668
mouse,1745,853,1711096261.8729668
mouse,1746,853,1711096261.8748636
mouse,1747,854,1711096261.8755536
mouse,1748,855,1711096261.8766582
mouse,1750,855,1711096261.8789754
mouse,1751,856,1711096261.8799744
mouse,1752,857,1711096261.881314
mouse,1753,857,1711096261.8824387
mouse,1754,858,1711096261.8835819
mouse,1756,858,1711096261.884586
mouse,1756,859,1711096261.8855946
mouse,1758,860,1711096261.8870795
mouse,1759,861,1711096261.888086
mouse,1760,861,1711096261.8890905
mouse,1761,862,1711096261.8905306
mouse,1762,862,1711096261.8915367
mouse,1763,863,1711096261.8925376
mouse,1764,864,1711096261.8937366
mouse,1766,865,1711096261.894741
mouse,1767,866,1711096261.8957849
mouse,1768,866,1711096261.896881
mouse,1769,866,1711096261.8977902
mouse,1770,867,1711096261.898792
mouse,1770,868,1711096261.8997917
mouse,1771,868,1711096261.9007914
mouse,1772,869,1711096261.901792
mouse,1773,869,1711096261.902794
mouse,1774,871,1711096261.9048228
mouse,1776,871,1711096261.9058297
mouse,1777,872,1711096261.9070203
mouse,1778,872,1711096261.9084604
mouse,1778,873,1711096261.9084604
mouse,1779,874,1711096261.910945
mouse,1780,874,1711096261.910945
mouse,1781,875,1711096261.9119442
mouse,1781,875,1711096261.9129448
mouse,1782,876,1711096261.9139466
mouse,1782,876,1711096261.9156141
mouse,1783,876,1711096261.9167156
mouse,1785,878,1711096261.9186203
mouse,1785,878,1711096261.91962
mouse,1786,879,1711096261.9207995
mouse,1788,880,1711096261.92181
mouse,1788,880,1711096261.9228098
mouse,1789,881,1711096261.9240768
mouse,1789,881,1711096261.9282334
mouse,1791,883,1711096261.9292445
mouse,1792,884,1711096261.931239
mouse,1793,884,1711096261.932242
mouse,1793,884,1711096261.9332392
mouse,1794,885,1711096261.9347935
mouse,1794,885,1711096261.9358044
mouse,1794,885,1711096261.9369469
mouse,1795,886,1711096261.9379842
mouse,1795,887,1711096261.9389832
mouse,1795,887,1711096261.939987
mouse,1796,887,1711096261.940984
mouse,1796,888,1711096261.942984
mouse,1796,888,1711096261.9441304
mouse,1796,888,1711096261.9471338
mouse,1798,890,1711096261.949631
mouse,1798,890,1711096261.952638
mouse,1798,890,1711096261.954638
mouse,1798,890,Button.left,pressed,1711096261.9558184
mouse,1798,891,1711096261.9569626
mouse,1798,891,1711096261.9585788
mouse,1798,892,1711096261.9634378
mouse,1799,892,1711096261.9694796
mouse,1799,892,1711096261.981103
mouse,1799,892,Button.left,released,1711096262.0576322
mouse,1799,892,1711096262.171644
mouse,1799,892,1711096262.1884854
mouse,1798,892,1711096262.197509
mouse,1798,892,1711096262.2040265
mouse,1797,892,1711096262.208842
mouse,1796,892,1711096262.2216737
mouse,1795,892,1711096262.2245824
mouse,1795,892,1711096262.2293282
mouse,1794,892,1711096262.2349143
mouse,1794,892,1711096262.2401311
mouse,1793,892,1711096262.2449355
mouse,1793,892,1711096262.2504692
mouse,1792,892,1711096262.2554586
mouse,1792,892,1711096262.2574666
mouse,1791,892,1711096262.2631378
mouse,1791,892,1711096262.2746177
mouse,1791,892,1711096262.2908342
mouse,1790,892,1711096262.298502
mouse,1790,892,1711096262.3174841
mouse,1790,891,1711096262.3265202
mouse,1789,891,1711096262.3275206
mouse,1789,891,1711096262.3356776
mouse,1788,891,1711096262.3449187
mouse,1787,891,1711096262.3529162
mouse,1787,891,1711096262.3625154
mouse,1786,891,1711096262.3687057
mouse,1786,891,1711096262.3775098
mouse,1785,891,1711096262.384566
mouse,1785,891,1711096262.3913689
mouse,1784,891,1711096262.3978288
mouse,1783,891,1711096262.4028318
mouse,1783,891,1711096262.406882
mouse,1782,891,1711096262.4113026
mouse,1782,891,1711096262.4127347
mouse,1782,891,1711096262.4156654
mouse,1781,891,1711096262.4182906
mouse,1781,891,1711096262.4221063
mouse,1780,891,1711096262.4249423
mouse,1779,891,1711096262.4283323
mouse,1779,891,1711096262.4306881
mouse,1778,890,1711096262.4346497
mouse,1778,890,1711096262.4368706
mouse,1777,890,1711096262.4399111
mouse,1777,890,1711096262.4426582
mouse,1776,890,1711096262.4457738
mouse,1775,890,1711096262.4479365
mouse,1775,889,1711096262.4492252
mouse,1775,889,1711096262.4503944
mouse,1774,889,1711096262.4513867
mouse,1774,889,1711096262.453387
mouse,1773,889,1711096262.4564037
mouse,1773,889,1711096262.4578462
mouse,1772,889,1711096262.458865
mouse,1772,889,1711096262.4598727
mouse,1771,889,1711096262.460881
mouse,1771,889,1711096262.4633484
mouse,1770,889,1711096262.4648538
mouse,1770,889,1711096262.4669795
mouse,1769,889,1711096262.4682813
mouse,1769,888,1711096262.4707682
mouse,1768,888,1711096262.47295
mouse,1767,888,1711096262.4749587
mouse,1767,888,1711096262.476472
mouse,1766,888,1711096262.4804833
mouse,1766,888,1711096262.4814832
mouse,1765,888,1711096262.4834862
mouse,1765,888,1711096262.4849954
mouse,1765,888,1711096262.486639
mouse,1764,888,1711096262.4876466
mouse,1763,888,1711096262.4901388
mouse,1763,888,1711096262.492499
mouse,1762,888,1711096262.4950228
mouse,1762,888,1711096262.4965503
mouse,1761,888,1711096262.4995484
mouse,1761,887,1711096262.5015485
mouse,1760,887,1711096262.5047295
mouse,1760,887,1711096262.506925
mouse,1759,887,1711096262.5114062
mouse,1758,887,1711096262.513412
mouse,1758,887,1711096262.5182886
mouse,1757,887,1711096262.5214646
mouse,1757,887,1711096262.5254877
mouse,1757,887,1711096262.529278
mouse,1756,887,1711096262.539039
mouse,1756,887,1711096262.5967019
mouse,1755,887,1711096262.616366
mouse,1754,887,1711096262.6445434
mouse,1754,886,1711096262.645549
mouse,1754,886,1711096262.6664257
mouse,1754,885,1711096262.7070546
mouse,1753,885,1711096262.7404814
mouse,1753,885,1711096262.7632594
mouse,1753,885,1711096262.7632594
